"date","county","state_name","county_fips_code","confirmed_cases","deaths"
2020-04-29,"Bannock","Idaho","16005",11,0
2020-04-30,"Bannock","Idaho","16005",11,0
2020-05-01,"Bannock","Idaho","16005",11,0
2020-05-02,"Bannock","Idaho","16005",11,0
2020-05-03,"Bannock","Idaho","16005",11,0
2020-05-04,"Bannock","Idaho","16005",11,0
2020-05-05,"Bannock","Idaho","16005",11,0
2020-05-06,"Bannock","Idaho","16005",12,0
2020-05-07,"Bannock","Idaho","16005",12,0
2020-05-08,"Bannock","Idaho","16005",12,0
2020-05-09,"Bannock","Idaho","16005",12,0
2020-05-10,"Bannock","Idaho","16005",12,0
2020-05-11,"Bannock","Idaho","16005",13,0
2020-03-20,"Bingham","Idaho","16011",1,0
2020-03-21,"Bingham","Idaho","16011",1,0
2020-03-22,"Bingham","Idaho","16011",1,0
2020-03-23,"Bingham","Idaho","16011",1,0
2020-03-24,"Bingham","Idaho","16011",1,0
2020-03-25,"Bingham","Idaho","16011",1,0
2020-03-26,"Bingham","Idaho","16011",1,0
2020-03-27,"Bingham","Idaho","16011",1,0
2020-03-28,"Bingham","Idaho","16011",1,0
2020-03-29,"Bingham","Idaho","16011",1,0
2020-03-30,"Bingham","Idaho","16011",1,0
2020-03-31,"Bingham","Idaho","16011",2,0
2020-04-01,"Bingham","Idaho","16011",2,0
2020-04-02,"Bingham","Idaho","16011",2,0
2020-04-03,"Bingham","Idaho","16011",2,0
2020-04-04,"Bingham","Idaho","16011",2,0
2020-04-05,"Bingham","Idaho","16011",2,0
2020-04-06,"Bingham","Idaho","16011",2,0
2020-04-07,"Bingham","Idaho","16011",2,0
2020-04-08,"Bingham","Idaho","16011",2,0
2020-04-09,"Bingham","Idaho","16011",2,0
2020-04-10,"Bingham","Idaho","16011",2,0
2020-04-11,"Bingham","Idaho","16011",2,0
2020-04-12,"Bingham","Idaho","16011",2,0
2020-04-13,"Bingham","Idaho","16011",2,0
2020-04-14,"Bingham","Idaho","16011",2,0
2020-04-15,"Bingham","Idaho","16011",2,0
2020-04-16,"Bingham","Idaho","16011",3,0
2020-04-17,"Bingham","Idaho","16011",3,0
2020-04-18,"Bingham","Idaho","16011",3,0
2020-04-19,"Bingham","Idaho","16011",3,0
2020-04-20,"Bingham","Idaho","16011",3,0
2020-04-21,"Bingham","Idaho","16011",3,0
2020-04-22,"Bingham","Idaho","16011",3,0
2020-04-23,"Bingham","Idaho","16011",3,0
2020-04-24,"Bingham","Idaho","16011",3,0
2020-04-25,"Bingham","Idaho","16011",3,0
2020-04-26,"Bingham","Idaho","16011",3,0
2020-04-27,"Bingham","Idaho","16011",3,0
2020-04-28,"Bingham","Idaho","16011",3,0
2020-04-29,"Bingham","Idaho","16011",4,0
2020-04-30,"Bingham","Idaho","16011",4,0
2020-05-01,"Bingham","Idaho","16011",4,0
2020-05-02,"Bingham","Idaho","16011",4,0
2020-05-03,"Bingham","Idaho","16011",4,0
2020-05-04,"Bingham","Idaho","16011",4,0
2020-05-05,"Bingham","Idaho","16011",4,0
2020-05-06,"Bingham","Idaho","16011",4,0
2020-05-07,"Bingham","Idaho","16011",4,0
2020-05-08,"Bingham","Idaho","16011",4,0
2020-05-09,"Bingham","Idaho","16011",4,0
2020-05-10,"Bingham","Idaho","16011",4,0
2020-05-11,"Bingham","Idaho","16011",4,0
2020-03-14,"Blaine","Idaho","16013",2,0
2020-03-15,"Blaine","Idaho","16013",2,0
2020-03-16,"Blaine","Idaho","16013",2,0
2020-03-17,"Blaine","Idaho","16013",4,0
2020-03-18,"Blaine","Idaho","16013",5,0
2020-03-19,"Blaine","Idaho","16013",17,0
2020-03-20,"Blaine","Idaho","16013",19,0
2020-03-21,"Blaine","Idaho","16013",21,0
2020-03-22,"Blaine","Idaho","16013",21,0
2020-03-23,"Blaine","Idaho","16013",21,0
2020-03-24,"Blaine","Idaho","16013",33,0
2020-03-25,"Blaine","Idaho","16013",52,0
2020-03-26,"Blaine","Idaho","16013",82,2
2020-03-27,"Blaine","Idaho","16013",99,2
2020-03-28,"Blaine","Idaho","16013",114,2
2020-03-29,"Blaine","Idaho","16013",115,2
2020-03-30,"Blaine","Idaho","16013",148,2
2020-03-31,"Blaine","Idaho","16013",192,2
2020-04-01,"Blaine","Idaho","16013",265,2
2020-04-02,"Blaine","Idaho","16013",351,2
2020-04-03,"Blaine","Idaho","16013",405,2
2020-04-04,"Blaine","Idaho","16013",410,2
2020-04-05,"Blaine","Idaho","16013",410,2
2020-04-06,"Blaine","Idaho","16013",423,2
2020-04-07,"Blaine","Idaho","16013",428,4
2020-04-08,"Blaine","Idaho","16013",428,5
2020-04-09,"Blaine","Idaho","16013",446,5
2020-04-10,"Blaine","Idaho","16013",452,5
2020-04-11,"Blaine","Idaho","16013",454,5
2020-04-12,"Blaine","Idaho","16013",454,5
2020-04-13,"Blaine","Idaho","16013",458,5
2020-04-14,"Blaine","Idaho","16013",458,5
2020-04-15,"Blaine","Idaho","16013",463,5
2020-04-16,"Blaine","Idaho","16013",467,5
2020-04-17,"Blaine","Idaho","16013",469,5
2020-04-18,"Blaine","Idaho","16013",469,5
2020-04-19,"Blaine","Idaho","16013",470,5
2020-04-20,"Blaine","Idaho","16013",471,5
2020-04-21,"Blaine","Idaho","16013",473,5
2020-04-22,"Blaine","Idaho","16013",477,5
2020-04-23,"Blaine","Idaho","16013",478,5
2020-04-24,"Blaine","Idaho","16013",489,5
2020-04-25,"Blaine","Idaho","16013",490,5
2020-04-26,"Blaine","Idaho","16013",492,5
2020-04-27,"Blaine","Idaho","16013",493,5
2020-04-28,"Blaine","Idaho","16013",497,5
2020-04-29,"Blaine","Idaho","16013",498,5
2020-04-30,"Blaine","Idaho","16013",498,5
2020-05-01,"Blaine","Idaho","16013",497,5
2020-05-02,"Blaine","Idaho","16013",497,5
2020-05-03,"Blaine","Idaho","16013",497,5
2020-05-04,"Blaine","Idaho","16013",498,5
2020-05-05,"Blaine","Idaho","16013",499,5
2020-05-06,"Blaine","Idaho","16013",499,5
2020-05-07,"Blaine","Idaho","16013",499,5
2020-05-08,"Blaine","Idaho","16013",499,5
2020-05-09,"Blaine","Idaho","16013",503,5
2020-05-10,"Blaine","Idaho","16013",503,5
2020-05-11,"Blaine","Idaho","16013",506,5
2020-03-30,"Bonner","Idaho","16017",1,0
2020-03-31,"Bonner","Idaho","16017",1,0
2020-04-01,"Bonner","Idaho","16017",1,0
2020-04-02,"Bonner","Idaho","16017",1,0
2020-04-03,"Bonner","Idaho","16017",2,0
2020-04-04,"Bonner","Idaho","16017",2,0
2020-04-05,"Bonner","Idaho","16017",2,0
2020-04-06,"Bonner","Idaho","16017",3,0
2020-04-07,"Bonner","Idaho","16017",3,0
2020-04-08,"Bonner","Idaho","16017",3,0
2020-04-09,"Bonner","Idaho","16017",3,0
2020-04-10,"Bonner","Idaho","16017",4,0
2020-04-11,"Bonner","Idaho","16017",4,0
2020-04-12,"Bonner","Idaho","16017",4,0
2020-04-13,"Bonner","Idaho","16017",4,0
2020-04-14,"Bonner","Idaho","16017",4,0
2020-04-15,"Bonner","Idaho","16017",4,0
2020-04-16,"Bonner","Idaho","16017",4,0
2020-04-17,"Bonner","Idaho","16017",4,0
2020-04-18,"Bonner","Idaho","16017",4,0
2020-04-19,"Bonner","Idaho","16017",4,0
2020-04-20,"Bonner","Idaho","16017",4,0
2020-04-21,"Bonner","Idaho","16017",4,0
2020-04-22,"Bonner","Idaho","16017",4,0
2020-04-23,"Bonner","Idaho","16017",4,0
2020-04-24,"Bonner","Idaho","16017",4,0
2020-04-25,"Bonner","Idaho","16017",4,0
2020-04-26,"Bonner","Idaho","16017",4,0
2020-04-27,"Bonner","Idaho","16017",4,0
2020-04-28,"Bonner","Idaho","16017",4,0
2020-04-29,"Bonner","Idaho","16017",4,0
2020-04-30,"Bonner","Idaho","16017",4,0
2020-05-01,"Bonner","Idaho","16017",4,0
2020-05-02,"Bonner","Idaho","16017",4,0
2020-05-03,"Bonner","Idaho","16017",4,0
2020-05-04,"Bonner","Idaho","16017",4,0
2020-05-05,"Bonner","Idaho","16017",4,0
2020-05-06,"Bonner","Idaho","16017",4,0
2020-05-07,"Bonner","Idaho","16017",4,0
2020-05-08,"Bonner","Idaho","16017",4,0
2020-05-09,"Bonner","Idaho","16017",4,0
2020-05-10,"Bonner","Idaho","16017",4,0
2020-05-11,"Bonner","Idaho","16017",4,0
2020-03-28,"Bonneville","Idaho","16019",1,0
2020-03-29,"Bonneville","Idaho","16019",1,0
2020-03-30,"Bonneville","Idaho","16019",2,0
2020-03-31,"Bonneville","Idaho","16019",2,0
2020-04-01,"Bonneville","Idaho","16019",2,0
2020-04-02,"Bonneville","Idaho","16019",3,0
2020-04-03,"Bonneville","Idaho","16019",5,0
2020-04-04,"Bonneville","Idaho","16019",5,0
2020-04-05,"Bonneville","Idaho","16019",6,0
2020-04-06,"Bonneville","Idaho","16019",6,0
2020-04-07,"Bonneville","Idaho","16019",7,0
2020-04-08,"Bonneville","Idaho","16019",7,0
2020-04-09,"Bonneville","Idaho","16019",11,0
2020-04-10,"Bonneville","Idaho","16019",11,0
2020-04-11,"Bonneville","Idaho","16019",12,0
2020-04-12,"Bonneville","Idaho","16019",13,0
2020-04-13,"Bonneville","Idaho","16019",14,0
2020-04-14,"Bonneville","Idaho","16019",16,0
2020-04-15,"Bonneville","Idaho","16019",16,0
2020-04-16,"Bonneville","Idaho","16019",16,0
2020-04-17,"Bonneville","Idaho","16019",16,0
2020-04-18,"Bonneville","Idaho","16019",16,0
2020-04-19,"Bonneville","Idaho","16019",16,0
2020-04-20,"Bonneville","Idaho","16019",16,0
2020-04-21,"Bonneville","Idaho","16019",16,0
2020-04-22,"Bonneville","Idaho","16019",16,0
2020-04-23,"Bonneville","Idaho","16019",16,0
2020-04-24,"Bonneville","Idaho","16019",28,0
2020-04-25,"Bonneville","Idaho","16019",28,0
2020-04-26,"Bonneville","Idaho","16019",28,0
2020-04-27,"Bonneville","Idaho","16019",26,0
2020-04-28,"Bonneville","Idaho","16019",27,0
2020-04-29,"Bonneville","Idaho","16019",28,0
2020-04-30,"Bonneville","Idaho","16019",28,0
2020-05-01,"Bonneville","Idaho","16019",28,0
2020-05-02,"Bonneville","Idaho","16019",28,0
2020-05-03,"Bonneville","Idaho","16019",28,0
2020-05-04,"Bonneville","Idaho","16019",28,0
2020-05-05,"Bonneville","Idaho","16019",28,0
2020-05-06,"Bonneville","Idaho","16019",28,0
2020-05-07,"Bonneville","Idaho","16019",28,0
2020-05-08,"Bonneville","Idaho","16019",30,0
2020-05-09,"Bonneville","Idaho","16019",30,0
2020-05-10,"Bonneville","Idaho","16019",30,0
2020-05-11,"Bonneville","Idaho","16019",30,0
2020-03-31,"Camas","Idaho","16025",1,0
2020-04-01,"Camas","Idaho","16025",1,0
2020-04-02,"Camas","Idaho","16025",1,0
2020-04-03,"Camas","Idaho","16025",1,0
2020-04-04,"Camas","Idaho","16025",1,0
2020-04-05,"Camas","Idaho","16025",1,0
2020-04-06,"Camas","Idaho","16025",1,0
2020-04-07,"Camas","Idaho","16025",1,0
2020-04-08,"Camas","Idaho","16025",1,0
2020-04-09,"Camas","Idaho","16025",1,0
2020-04-10,"Camas","Idaho","16025",1,0
2020-04-11,"Camas","Idaho","16025",1,0
2020-04-12,"Camas","Idaho","16025",1,0
2020-04-13,"Camas","Idaho","16025",1,0
2020-04-14,"Camas","Idaho","16025",1,0
2020-04-15,"Camas","Idaho","16025",1,0
2020-04-16,"Camas","Idaho","16025",1,0
2020-04-17,"Camas","Idaho","16025",1,0
